분류	가수	앨범	제목	발매년도	작사가	가사
PDOGG	방탄소년단	화양연화 Young Forever	Save ME	2016	PDOGG,Ray Michael Djan Jr,Ashton Foster,Samantha Harper,RM,SUGA,j-hope	난 숨쉬고 싶어 이 밤이 싫어 이젠 깨고 싶어 꿈속이 싫어 내 안에 갇혀서 난 죽어있어 Don’t wanna be lonely Just wanna be yours 왜 이리 깜깜한 건지 니가 없는 이 곳은 위험하잖아 망가진 내 모습 구해줘 날 나도 날 잡을 수 없어 내 심장소릴 들어봐 제멋대로 널 부르잖아 이 까만 어둠 속에서 너는 이렇게 빛나니까 그 손을 내밀어줘 save me save me I need your love before I fall, fall 그 손을 내밀어줘 save me save me I need your love before I fall, fall 그 손을 내밀어줘 save me save me 그 손을 내밀어줘 save me save me Save me, save me 오늘따라 달이 빛나 내 기억 속의 빈칸 날 삼켜버린 이 lunatic, please save me tonight (Please save me tonight, please save me tonight) 이 치기 어린 광기 속 나를 구원해줄 이 밤 난 알았지 너란 구원이 내 삶의 일부며 아픔을 감싸줄 유일한 손길 The best of me, 난 너밖에 없지 나 다시 웃을 수 있도록 더 높여줘 니 목소릴 Play on 내 심장소릴 들어봐 제멋대로 널 부르잖아 이 까만 어둠 속에서 너는 이렇게 빛나니까 그 손을 내밀어줘 save me save me I need your love before I fall, fall 그 손을 내밀어줘 save me save me I need your love before I fall, fall 그 손을 내밀어줘 save me save me 그 손을 내밀어줘 save me save me 고마워 내가 나이게 해줘서 이 내가 날게 해줘서 이런 내게 날갤 줘서 꼬깃하던 날 개 줘서 답답하던 날 깨줘서 꿈 속에만 살던 날 깨워줘서 널 생각하면 날 개어서 슬픔 따윈 나 개 줬어 (Thank you. '우리'가 돼 줘서) 그 손을 내밀어줘 save me save me I need your love before I fall, fall 그 손을 내밀어줘 save me save me I need your love before I fall, fall
PDOGG	방탄소년단	WINGS	Intro : Boy Meets Evil	2016	PDOGG,j-hope,RM	어두워져 가 내 미래의 빛 치기 어린 사랑에 잃은 꿈의 길 내 야망의 독기 매일 칼을 갈았지 But 참을 수 없는 내 욕심에 칼은 무뎌져 알고 있어 다 이 사랑은 악마의 또 다른 이름 손을 잡지 마 외쳤지만 저버렸지 내 양심을 날이 갈수록 느끼는 날카로운 현실들 현실에 찢겨 붉게 묻은 피들 생각 못했지 그 욕심이 지옥을 부르는 나팔이 될 지는 BREATH 숨이 차오르고 뒤틀린 현실에 눈 감는 매일 밤 울리는 비극의 오르골 But 이 죄를 벗기엔 그걸 잊는 게 당최 포기가 안돼 그 입술이 너무 달콤했기에 연애에 취해서 버려진 미래 깨어나고 볼 땐 이미 사방엔 지뢰 건드릴 수 없는 매서운 주위의 시선들 기적을 외쳐 이 현실에 (Rewind) 미치도록 좋았지 달콤함에 중독된 병신 그래 병신 놓치긴 싫었어 악마의 손길을 Too bad but it's too sweet It's too sweet it's too sweet Too bad but it's too sweet It's too sweet it's too sweet Too bad but it's too sweet It's too sweet it's too sweet Too bad but it's too sweet It's too sweet it's too sweet It's too evil It's too evil It's too evil Yeah it's evil
PDOGG	방탄소년단	WINGS	피 땀 눈물	2016	PDOGG,j-hope,SUGA,RM,방시혁,Dokkun (김도훈)	내 피 땀 눈물 내 마지막 춤을 다 가져가 가 내 피 땀 눈물 내 차가운 숨을 다 가져가 가 내 피 땀 눈물 내 피 땀 눈물도 내 몸 마음 영혼도 너의 것인 걸 잘 알고 있어 이건 나를 벌받게 할 주문 Peaches and cream Sweeter than sweet Chocolate cheeks and chocolate wings But 너의 날개는 악마의 것 너의 그 sweet 앞엔 bitter bitter Kiss me 아파도 돼 어서 날 조여줘 더 이상 아플 수도 없게 Baby 취해도 돼 이제 널 들이켜 목 깊숙이 너란 위스키 내 피 땀 눈물 내 마지막 춤을 다 가져가 가 내 피 땀 눈물 내 차가운 숨을 다 가져가 가 원해 많이 많이 많이 많이 원해 많이 많이 많이 많이 많이 많이 원해 많이 많이 많이 많이 원해 많이 많이 많이 많이 많이 많이 아파도 돼 날 묶어줘 내가 도망칠 수 없게 꽉 쥐고 날 흔들어줘 내가 정신 못 차리게 Kiss me on the lips lips 둘만의 비밀 너란 감옥에 중독돼 깊이 니가 아닌 다른 사람 섬기지 못해 알면서도 삼켜버린 독이 든 성배 내 피 땀 눈물 내 마지막 춤을 다 가져가 가 내 피 땀 눈물 내 차가운 숨을 다 가져가 가 원해 많이 많이 많이 많이 원해 많이 많이 많이 많이 많이 많이 원해 많이 많이 많이 많이 원해 많이 많이 많이 많이 많이 많이 나를 부드럽게 죽여줘 너의 손길로 눈 감겨줘 어차피 거부할 수조차 없어 더는 도망갈 수조차 없어 니가 너무 달콤해 너무 달콤해 너무 달콤해서 내 피 땀 눈물 내 피 땀 눈물
PDOGG	방탄소년단	WINGS	Lie	2016	DOCS,SUMIN (수민),방시혁,지민,PDOGG	내게 말해 너의 달콤한 미소로 내게 내게 말해 속삭이듯 내 귓가에 말해 Don’t be like a prey (Be) Smooth like a like a snake 벗어나고 싶은데 (Ah woo woo) 내게서 떠나 떠나 떠나줘 내게서 떠나 떠나줘 (Ah woo woo) 뭐라도 나를 나를 구해줘 나를 구해줘 계속돼 도망쳐봐도 거짓 속에 빠져있어 Caught in a lie 순결했던 날 찾아줘 이 거짓 속에 헤어날 수 없어 내 웃음을 돌려놔줘 Caught in a lie 이 지옥에서 날 꺼내줘 이 고통에서 헤어날 수 없어 벌받는 나를 구해줘 나를 원해 길을 잃고 헤매이는 나를 원해 매일 그랬듯 나 I feel so far away You always come my way 또 다시 반복돼 난 (Ah woo woo) 내게서 떠나 떠나 떠나줘 내게서 떠나 떠나줘 (Ah woo woo) 뭐라도 나를 나를 구해줘 나를 구해줘 계속돼 도망쳐봐도 거짓 속에 빠져있어 Caught in a lie 순결했던 날 찾아줘 이 거짓 속에 헤어날 수 없어 내 웃음을 돌려놔줘 Caught in a lie 이 지옥에서 날 꺼내줘 이 고통에서 헤어날 수 없어 벌받는 나를 구해줘 아직 나는 여전히 똑같은 나인데 예전과 똑같은 나는 여기 있는데 너무나 커져버린 거짓이 날 삼키려 해 Caught in a lie 순결했던 날 찾아줘 이 거짓 속에 헤어날 수 없어 내 웃음을 돌려놔줘 Caught in a lie 이 지옥에서 날 꺼내줘 이 고통에서 헤어날 수 없어 벌받는 나를 구해줘
PDOGG	방탄소년단	WINGS	MAMA	2016	프라이머리,PDOGG,j-hope	Time travel 2006년의 해 춤에 미쳐 엄마 허리띠를 졸라맸지 아빠 반대에도 매일 달려들 때 아랑곳하지 않고 띄워주신 꿈의 조각배 But 몰랐지 엄마의 큰 보탬이 펼쳐 있는 지름길 아닌 빚을 쥔 이 꿈의 길 (Always) 문제의 money 어머닌 결국 (Go away) 타지로 일하러 가셨어 전화로 듣는 엄마의 목소리는 선명하고 기억나는 건 그때 엄마의 강인함이 내겐 변화구 정말로 꼭 성공해야겠다고 결심하고 그 다짐 하나로 지금의 아들로 Hey mama 이젠 내게 기대도 돼 언제나 옆에 Hey mama 내게 아낌없이 주셨기에 버팀목이었기에 Hey mama 이젠 아들내미 믿으면 돼 웃으면 돼 Hey mama Hey mama Hey mama I'm sorry mama 하늘같은 은혜 이제 알아서 mama Hey mama So thanks mama 내게 피와 살이 되어주셔서 mama 기억해 mom? 문흥동 히딩크 pc방 브로드웨이 레스토랑 가정 위해 두 발 뛰는 베테랑 실패는 성공의 어머니 어머니 그런 열정과 성심을 배워 Wanna be wanna be 이제 나도 어른이 될 때 새싹에 큰 거름이 되었기에 꽃이 되어 그대만의 꽃길이 될게 You walking on way way way Hey mama 이젠 내게 기대도 돼 언제나 옆에 Hey mama 내게 아낌없이 주셨기에 버팀목이었기에 Hey mama 이젠 아들내미 믿으면 돼 웃으면 돼 Hey mama Hey mama 세상을 느끼게 해준 그대가 만들어준 숨 오늘따라 문득 더 안고 싶은 품 땅 위 그 무엇이 높다 하리오 하늘 밑 그 무엇이 넓다 하리오 오직 하나 엄마 손이 약손 그대는 영원한 나만의 placebo I love mom Hey mama 이젠 내게 기대도 돼 언제나 옆에 Hey mama 내게 아낌없이 주셨기에 버팀목이었기에 Hey mama 이젠 아들내미 믿으면 돼 웃으면 돼 Hey mama Hey mama Hey mama 이젠 내게 기대도 돼 언제나 옆에 Hey mama 내게 아낌없이 주셨기에 버팀목이었기에 Hey mama 이젠 아들내미 믿으면 돼 웃으면 돼 Hey mama Hey mama
PDOGG	방탄소년단	WINGS	Awake	2016	Slow Rabbit,진,j-hope,준 (JUNE),PDOGG,RM,방시혁	믿는 게 아냐 버텨보는 거야 할 수 있는 게 나 이것뿐이라서 머물고 싶어 더 꿈꾸고 싶어 그래도 말야 떠날 때가 됐는걸 Yeah it's my truth It's my truth 온통 상처투성이겠지 But it's my fate It's my fate 그래도 발버둥치고 싶어 Maybe I, I can never fly 저기 저 꽃잎들처럼 날갤 단 것처럼은 안 돼 Maybe I, I can't touch the sky 그래도 손 뻗고 싶어 달려보고 싶어 조금 더 이 어둠 속을 그냥 걷고 또 걷고 있어 행복했던 시간들이 내게 물었어 너 넌 정말 괜찮은 거냐고 Oh no 난 대답했어 아니 나는 너무 무서워 그래도 여섯 송이 꽃을 손에 꼭 쥐고 나 난 걷고 있을 뿐이라고 Oh no But it's my fate It's my fate 그래도 발버둥치고 싶어 Maybe I, I can never fly 저기 저 꽃잎들처럼 날갤 단 것처럼은 안 돼 Maybe I, I can't touch the sky 그래도 손 뻗고 싶어 달려보고 싶어 조금 더 Wide awake Wide awake Wide awake Don’t cry Wide awake Wide awake Wide awake No lie Wide awake Wide awake Wide awake Don’t cry Wide awake Wide awake Wide awake No lie Maybe I, I can never fly 저기 저 꽃잎들처럼 날갤 단 것처럼은 안 돼 Maybe I, I can't touch the sky 그래도 손 뻗고 싶어 달려보고 싶어 조금 더
PDOGG	방탄소년단	WINGS	Lost	2016	PDOGG,Supreme Boi,Peter Ibsen,Richard Rawson,Lee Paul Williams,RM,준 (JUNE)	눈을 감고 아직 여기 서 있어 사막과 바다 가운데 길을 잃고서 여전히 헤매고 있어 어디로 가야 할지 yeah 이리도 많을 줄 몰랐어 가지 못한 길도 갈 수 없는 길도 I never felt this way before 어른이 되려는지 난 너무 어려운 걸 이 길이 맞는지 정말 너무 혼란스러 never leave me alone 그래도 믿고 있어 믿기지 않지만 길을 잃는단 건 그 길을 찾는 방법 Lost my way 쉴 새 없이 몰아치는 거친 비바람 속에 Lost my way 출구라곤 없는 복잡한 세상 속에 Lost my way Lost my way 수없이 헤매도 난 나의 길을 믿어볼래 Lost my way Found my way Lost my way Found my way 어디로 가는 개미를 본 적 있어? 단 한 번에 길을 찾는 법이 없어 수없이 부딪히며 기어가는 먹일 찾기 위해 며칠이고 방황하는 (You know) 쓸모 있어 이 좌절도 난 믿어 우린 바로 가고 있어 언젠가 우리가 찾게 되면 분명 한 번에 집으로 와 개미처럼 아직은 어려운 걸 이 길이 맞는지 정말 너무 혼란스러 don't you leave me alone 그래도 믿고 싶어 믿기지 않지만 길을 잃는단 건 그 길을 찾는 방법 Lost my way 쉴 새 없이 몰아치는 거친 비바람 속에 Lost my way 출구라곤 없는 복잡한 세상 속에 Lost my way Lost my way 수없이 헤매도 난 나의 길을 믿어볼래 (So long) 기약 없는 희망이여 이젠 안녕 (So long) 좀 느려도 내 발로 걷겠어 이 길이 분명 나의 길이니까 돌아가도 언젠가 닿을 테니까 I never I will never I will never lose my dream Lost my way 쉴 새 없이 몰아치는 거친 비바람 속에 Lost my way 출구라곤 없는 복잡한 세상 속에 Lost my way Lost my way 수없이 헤매도 난 나의 길을 믿어볼래 Lost my way Found my way Lost my way Found my way
PDOGG	방탄소년단	WINGS	21세기 소녀	2016	PDOGG,방시혁,RM,Supreme Boi	You worth it you perfect Deserve it just work it 넌 귀티나 귀티 또 pretty야 pretty 빛이나 빛이 넌 진리이자 이치 혹시 누가 너를 자꾸 욕해 (욕해) Tell em you're my lady 가서 전해 (전해) 딴 놈들이 뭐라건 이 세상이 뭐라건 넌 내게 최고 너 그대로 절대 쫄지 말아 누가 뭐래도 넌 괜찮아 (Alright) 강해 너는 말야 You say yes or no yes or no 20세기 소녀들아 (Live your life live your life, come on baby) 21세기 소녀들아 (You don't mind you don't mind, that new lady) 말해 너는 강하다고 말해 넌 충분하다고 Let you go let you go let you go Let it go oh All my ladies put your hands up 21세기 소녀 hands up All my ladies put your hands up Now scream 너 지나가네 남자들이 say ＂Oh yeah 쟤 뭐야 대체 누구야?＂ 넋이 나가네 여자들이 say ＂어 얘는 또 뭐야 대체 누구야?＂ (Oh bae) 절대 낮추지 마 (Okay) 쟤들에 널 맞추진 마 (You're mine) 넌 충분히 아름다워 Don't worry don't worry baby you're beautiful You You You 20세기 소녀들아 (Live your life live your life, come on baby) 21세기 소녀들아 (You don't mind you don't mind, that new lady) 말해 너는 강하다고 말해 넌 충분하다고 Let you go let you go let you go Let it go oh All my ladies put your hands up 21세기 소녀 hands up All my ladies put your hands up Now scream Everybody wanna love you Everybody gonna love you 다른 건 걱정하지 마 Everybody wanna love you bae Everybody gonna love you bae 넌 사랑 받아 마땅해 All my ladies put your hands up 21세기 소녀 hands up All my ladies put your hands up Now scream All my ladies put your hands up 21세기 소녀 hands up All my ladies put your hands up Now scream
PDOGG	방탄소년단	WINGS	둘! 셋! (그래도 좋은 날이 더 많기를)	2016	Slow Rabbit,PDOGG,방시혁,RM,j-hope,SUGA	꽃길만 걷자 그런 말은 난 못해 좋은 것만 보자 그런 말도 난 못해 이제 좋은 일만 있을 거란 말 더는 아프지도 않을 거란 말 그런 말 난 못해 그런 거짓말 못해 너넨 아이돌이니까 안 들어도 구리겠네 너네 가사 맘에 안 들어 안 봐도 비디오네 너넨 힘 없으니 구린 짓 분명히 했을텐데 너네 하는 짓들 보니 조금 있음 망하겠네 (Thank you so much) 니들의 자격지심 덕분에 고딩 때도 못한 증명 해냈으니 박수 짝짝 그래 계속 쭉 해라 쭉 우린 우리끼리 행복할게 good yeah i’m good 괜찮아 자 하나 둘 셋 하면 잊어 슬픈 기억 모두 지워 내 손을 잡고 웃어 괜찮아 자 하나 둘 셋 하면 잊어 슬픈 기억 모두 지워 서로 손을 잡고 웃어 그래도 좋은 날이 앞으로 많기를 내 말을 믿는다면 하나 둘 셋 믿는다면 하나 둘 셋 그래도 좋은 날이 훨씬 더 많기를 내 말을 믿는다면 하나 둘 셋 믿는다면 하나 둘 셋 하나 둘 셋 하면 모든 것이 바뀌길 더 좋은 날을 위해 우리가 함께이기에 무대 뒤 그림자 속의 나, 어둠 속의 나 아픔까지 다 보여주긴 싫었지만 나 아직 너무 서툴렀기에 웃게만 해주고 싶었는데 잘 하고 싶었는데 (So thanks) 이런 날 믿어줘서 이 눈물과 상처들을 감당해줘서 (So thanks) 나의 빛이 돼줘서 화양연화의 그 꽃이 돼줘서 괜찮아 자 하나 둘 셋 하면 잊어 슬픈 기억 모두 지워 내 손을 잡고 웃어 괜찮아 자 하나 둘 셋 하면 잊어 슬픈 기억 모두 지워 서로 손을 잡고 웃어 그래도 좋은 날이 앞으로 많기를 내 말을 믿는다면 하나 둘 셋 믿는다면 하나 둘 셋 그래도 좋은 날이 훨씬 더 많기를 내 말을 믿는다면 하나 둘 셋 믿는다면 하나 둘 셋 믿는다면 하나 둘 셋 믿는다면 하나 둘 셋 믿는다면 하나 둘 셋 믿는다면 둘 셋 say! 괜찮아 자 하나 둘 셋 하면 잊어 슬픈 기억 모두 지워 내 손을 잡고 웃어 괜찮아 자 하나 둘 셋 하면 잊어 슬픈 기억 모두 지워 서로 손을 잡고 웃어 그래도 좋은 날이 앞으로 많기를 내 말을 믿는다면 하나 둘 셋 믿는다면 하나 둘 셋 그래도 좋은 날이 훨씬 더 많기를 내 말을 믿는다면 하나 둘 셋 믿는다면 하나 둘 셋 괜찮아 자 하나 둘 셋 하면 잊어 슬픈 기억 모두 지워 내 손을 잡고 웃어 괜찮아 자 하나 둘 셋 하면 잊어 슬픈 기억 모두 지워 서로 손을 잡고 웃어
PDOGG	방탄소년단	WINGS	Interlude : Wings	2016	PDOGG,ADORA,RM,j-hope,SUGA	Take me to the sky 어릴 적의 날 기억해 큰 걱정이 없었기에 이 작은 깃털이 날개가 될 것이고 그 날개로 날아보게 해줄 거란 믿음, 신념 가득 차 있었어 웃음소리와 함께 (새처럼) 가지 말라는 길을 가고 하지 말라는 일을 하고 원해선 안 될 걸 원하고 또 상처받고, 상처받고 You can call me stupid 그럼 난 그냥 씩 하고 웃지 난 내가 하기 싫은 일로 성공하긴 싫어 난 날 밀어 Word 난 날 믿어 내 등이 아픈 건 날개가 돋기 위함인 걸 날 널 믿어 지금은 미약할지언정 끝은 창대한 비약일 걸 Fly, fly up in the sky Fly, fly get ’em up high 니가 택한 길이야 새꺄 쫄지 말어 이제 고작 첫 비행인 걸 uh Take me to the sky 훨훨 날아갈 수 있다면 영영 달아날 수 있다면 If my wings could fly 점점 무거워지는 공기를 뚫고 날아 날아 나 날아 난 날아가 Higher than higher than Higher than the sky 날아 나 날아 난 날아가 붉게 물든 날개를 힘껏 Spread spread spread my wings Spread spread spread my wings Wings are made to fly fly fly Fly fly fly If my wings could fly
